blind_pair_id	pair_sha256	origin_cohort	origin_blind_pair_id
BDBAGG_V112_002347	6274d7aa7dd26b5b2e4ab66e72c062ce76c377ca61c97f0f6d300ce3155014e0	v1.9	BDBPAT_V19_001538
BDBAGG_V112_002348	1148b68db78e90d188deb17fb481b58ef7874fc08bcf36fdb1bc8312519bcc0d	v1.10	BDBPAT_V110_000052
BDBAGG_V112_002349	b2c63c242210dd90ec3e0bb6cb5a9a847495f568cc2877dd3f87baae80d66e0c	v1.11	BDBALL_V111_000047
BDBAGG_V112_002350	1ac0052e414e7617c0d8deab66c5fe80318f5d217e4d0dee25722b36932024d0	v1.9	BDBPAT_V19_000388
BDBAGG_V112_002351	d80b2d3a0d6311737db5775f0e4fc116ac825d1ce129b51719be2aaf0eaf75d9	v1.11	BDBALL_V111_000768
BDBAGG_V112_002352	5c9104fb925e4b82a4125947a02d4506fb1cc89f2d8933ab5adcb68adc188837	v1.9	BDBPAT_V19_001438
BDBAGG_V112_002353	8f8c8190a08c142b88a39c0bb79defa2dc1e95afbd99b8c90e8b18fc8532b163	v1.11	BDBALL_V111_000897
BDBAGG_V112_002354	15b13c8bf48cb31447a97e398ff38e6970eb4c3686cfbb8dbf257f204662492f	v1.11	BDBALL_V111_000948
BDBAGG_V112_002355	f4ee8731b27ca252c727fddeca7f56f4f9651cc5880362174e0a8520195c001f	v1.11	BDBALL_V111_000996
BDBAGG_V112_002356	cbf58028251d1032b753ceae20f8eeed8925026ec629d77ae266122163f9a199	v1.11	BDBALL_V111_000739
BDBAGG_V112_002357	32caf6b0d45ecf1899ddf267b2a087e10d00ba3686ec7e227b1926ae58eb94ef	v1.11	BDBALL_V111_000898
BDBAGG_V112_002358	71950324ac40fb6b0d303d3f54f298f072d22984412aa0e7df0289b64ed03550	v1.9	BDBPAT_V19_001752
BDBAGG_V112_002359	b8c22402aef282b7ffc8dd9fdca88944e8c200e6c26f270631c270faf3a2f606	v1.11	BDBALL_V111_000997
BDBAGG_V112_002360	02684c416c916a0e02fb0113dd146cd84ba89826840c98ab1e3936da06d4dd73	v1.11	BDBALL_V111_000200
BDBAGG_V112_002361	216d1036de3596c49e4c23de526e8bfcf72f037b12e4f225f15b71c6c2d1247a	v1.10	BDBPAT_V110_000230
BDBAGG_V112_002362	541eae001c4e00c657c12cfbdc185216b970e9631aef967f40d9f702c96b50b6	v1.11	BDBALL_V111_000008
BDBAGG_V112_002363	2ed13c64b800b232dc1ba99407c7211dd2e27233ce672e59c4c93fe2f6d4abb6	v1.11	BDBALL_V111_000007
BDBAGG_V112_002364	66b08fc070397676dbc2b65bccfa8856d07e05c1a007bd907ebbd14f474a0c50	v1.11	BDBALL_V111_000930
BDBAGG_V112_002365	315cf5e78b0b37ae09bab64db553374e5c08c2d83963a402afedb428ead51756	v1.10	BDBPAT_V110_000507
BDBAGG_V112_002366	cb0bd0b04233d853733bc5c8b615f4bcee48d403c1a2a625193c7c04f879db2d	v1.11	BDBALL_V111_000888
BDBAGG_V112_002367	224cb17eb24b03da7a82c955d806fc3a8704dc5b82d8c733f818696b4bb95fb6	v1.10	BDBPAT_V110_000027
BDBAGG_V112_002368	f8cd3dd4947f5c3e1bb8390860e01e92bf7750392dae6c335f6e28e1b2775305	v1.11	BDBALL_V111_000099
BDBAGG_V112_002369	439cca0ce4e5ff83003f19f17cc8a9b475a75ed95180fc478394ee72aaed412c	v1.11	BDBALL_V111_000689
BDBAGG_V112_002370	966cf0b9b05d2b427e56e5f3513f4cb03130071594b6341b23b061e8e1c6c1dc	v1.11	BDBALL_V111_000650
BDBAGG_V112_002371	5359bc60bbb41a83f58e2a47ac9c3319bf49ccb5d98334afce38e155a67cdb28	v1.10	BDBPAT_V110_000641
BDBAGG_V112_002372	2b4651d459d987431d9f763568116b31a35f15e140c1ac61c8043539a92c3097	v1.11	BDBALL_V111_000637
BDBAGG_V112_002373	44f1ce3a0602a8b0dbbd1a5114504167942c871257e941a6bb9d17dd8a38ca32	v1.11	BDBALL_V111_000822
BDBAGG_V112_002374	4b59f659725f1f3e84f65d6c0cd1389bb5f546121e21fe0278dc8561003b4d80	v1.11	BDBALL_V111_000505
BDBAGG_V112_002375	7485ff35d77a8f1fbf55211f3925d16dcbaab8ab4acc6bb3750d01261c95ed0e	v1.11	BDBALL_V111_000772
BDBAGG_V112_002376	6e6c7b5a6146bc9a5f31dd579d1b4b93fd98f6a7a90627ee0a4e86d2d5dff562	v1.10	BDBPAT_V110_001074
BDBAGG_V112_002377	5b3d663dfcd134eabacc5fd6c7ee0774bde8e571f6f2cb47160f2003934737fa	v1.11	BDBALL_V111_000830
BDBAGG_V112_002378	8e5d6b64cbc6b83b74acc43998d698af499ce8dc129ffe576de76e9395924835	v1.10	BDBPAT_V110_000967
BDBAGG_V112_002379	122c666ad4d2aca3facbaa466a5a482c801f839a5f604493c34ca689814aa318	v1.11	BDBALL_V111_001010
BDBAGG_V112_002380	1b9c3ff872f68ba3158c73bc19c4e90859715f418914328d86fe5cdf36305882	v1.10	BDBPAT_V110_000143
BDBAGG_V112_002381	aff5dcaa723e337bb51012de12d556c9066f5d8e8fef09882f7536bb77c640d9	v1.11	BDBALL_V111_000803
BDBAGG_V112_002382	c543f00732ae22da6473875e90d8b5b7deaeb1bc244258bb4a39d8fb3bbbeb5d	v1.11	BDBALL_V111_000494
BDBAGG_V112_002383	f9d4a46fccc89a66716f6936fbaa3546e6ce163d5d11e9f7883b16739d16e067	v1.10	BDBPAT_V110_001260
BDBAGG_V112_002384	5db9b18fd036752652d60ac64678882ddc7a9c3d18c3f6dd8013c676c3cd5b15	v1.9	BDBPAT_V19_001456
BDBAGG_V112_002385	1179a996d586e110870dbc0bc18e121499aa49634cd5c1e55bdda97fd132b52b	v1.10	BDBPAT_V110_000022
BDBAGG_V112_002386	c68251c977057554f850b192c7d34a904960f795514242bbc670dc3d2fe53eca	v1.11	BDBALL_V111_000045
BDBAGG_V112_002387	c0c6926fa4970f3da9e436c8642aa01b1c6d5614c78c863bf0a404bff0c28426	v1.11	BDBALL_V111_000463
BDBAGG_V112_002388	1d9e60fdb70322dc46ceca44b01aaae35ae7ff043d310b5d38590698ca8027e5	v1.11	BDBALL_V111_000286
BDBAGG_V112_002389	ad3e0e88521ba361178ac57aea21ec35fd2fe86af0369475c5a6aae91a88ad31	v1.11	BDBALL_V111_000576
BDBAGG_V112_002390	65533ca38927d57a18438e34615d9869fa2ea891574174554a34f461235451bc	v1.11	BDBALL_V111_000014
BDBAGG_V112_002391	9c6ba429fd371440fdd8bef65e7bff7216c4bd93b5138a3c8f7001487e4f2cfe	v1.9	BDBPAT_V19_002393
BDBAGG_V112_002392	288b0dcdef724788d9db6414657f659878649c11a8cf4b84b5dba91834fab129	v1.11	BDBALL_V111_000430
BDBAGG_V112_002393	1308f7601ddcea840a5640a23e26f6ca8a38add55c2d7485afe38b649d0de000	v1.9	BDBPAT_V19_000266
BDBAGG_V112_002394	02305bc7ef7f632faac622d0703c8333a835d13ed352cb12b1dec97eff75ec10	v1.11	BDBALL_V111_000160
BDBAGG_V112_002395	19f331bd47629a648ef7b175b3c67c39aae19191d045b8da0d0133c1e35aeadd	v1.11	BDBALL_V111_000188
BDBAGG_V112_002396	5b7002340cbb188900dd0776427b4d276a0e0ac3e9aed0a53058acc362b0d92d	v1.9	BDBPAT_V19_001417
BDBAGG_V112_002397	c4706b711a3ec09f67407ab83d5e7f47379725cc2037a13a265cd8e848c7cf84	v1.11	BDBALL_V111_000675
BDBAGG_V112_002398	d91b5fd525b25aa14c611c1b4b56559a4ae07a911f5cfed51e091b456c2d5188	v1.11	BDBALL_V111_000206
BDBAGG_V112_002399	a00130047df47e3a8c55cf82101f087f471f9868365c9c0541fcaca1e7abe1a8	v1.11	BDBALL_V111_000480
BDBAGG_V112_002400	4a399630b8823364c285a397ca97f1186cd8baa6466efcaf0528676c368c4099	v1.11	BDBALL_V111_000182
BDBAGG_V112_002401	b03ed8d9c0a0f3d3525dc45de035719bde42dff88ce35f1da2d6282bc44c50da	v1.9	BDBPAT_V19_002692
BDBAGG_V112_002402	d5bd534205eb5b2e5c29bec2efe0e34bb0de02c84d27b65e49ac6e3e46ac438c	v1.11	BDBALL_V111_000958
BDBAGG_V112_002403	1afe7ca2aa21a763b1d19d66b3ce1f3d351b2d745b54aa53c3920baddf9eb459	v1.11	BDBALL_V111_001056
BDBAGG_V112_002404	3c0ca4fcd10c4062c4bff3cc1bce7a44c04aad016daa71a87e2f438a06b0769c	v1.10	BDBPAT_V110_000362
BDBAGG_V112_002405	4d9f35d89d26d17c00a15ee26a2715e1575188eea94589fe3bc460d3aca4fe39	v1.11	BDBALL_V111_000853
BDBAGG_V112_002406	d5189be21007bd8ebaeb637f6515ad708f315f356722eee66412c1af1f4047ce	v1.10	BDBPAT_V110_000500
BDBAGG_V112_002407	962ea4271b9009693f44d290a7442106f385c4ff71700f70ef8c60e2513398c3	v1.10	BDBPAT_V110_001092
BDBAGG_V112_002408	707429c1bf108477b1d920717304860313a78ef6b494ea1973c858c5c75a72b9	v1.11	BDBALL_V111_000277
BDBAGG_V112_002409	c09e224f32ec109a5374f6af552dcae3b33e4b555d3c86ae94eeafe7278b1fd1	v1.10	BDBPAT_V110_001315
BDBAGG_V112_002410	8bad7f4f3d71ac9bc333708728b6d83d52cc0cd86d06833ec9ea6ccb38483a61	v1.11	BDBALL_V111_000363
BDBAGG_V112_002411	f15a0a1aad55c4d78f993cce8ad4aae17a6311434b0ed6b23911ac2565c051aa	v1.11	BDBALL_V111_000054
BDBAGG_V112_002412	3db913b4d99fe97f58ffbe9879718ccd9d3278dd1648c5a4a4f54e5f492a32b0	v1.11	BDBALL_V111_000272
BDBAGG_V112_002413	6355f6abb6ef7acb17f55cf8928aafab50f77c01c4b8971ab6b510c59e8c4a75	v1.9	BDBPAT_V19_001548
BDBAGG_V112_002414	d6e920f47faac4e68ae4954fd7b65350d60a18cfbdf1c0992f901f07e6d48bef	v1.10	BDBPAT_V110_001879
BDBAGG_V112_002415	63a28ec32845b5c54de8cbd0eb7c312cede4800a71a2dd1abbe746b3dc239cf9	v1.11	BDBALL_V111_000512
BDBAGG_V112_002416	22c0a709db12875ab17b37e7630c6315d3e85fa62bf4da3ef9288f9e3fa20bc7	v1.10	BDBPAT_V110_000358
BDBAGG_V112_002417	ee9fe99e60945935e3a90d207a2619dfedc6c24a8a92f56cc6e0222968d69c03	v1.9	BDBPAT_V19_003632
BDBAGG_V112_002418	fe6c446b16d712bad4b9e2231076c967a393e8c06969ed4d17b5d467b42d661c	v1.11	BDBALL_V111_000589
BDBAGG_V112_002419	c3c793a4cb7f7b196ede162ad132794788cc968e1ba38ed3041bd6d322278e7e	v1.11	BDBALL_V111_001016
BDBAGG_V112_002420	020b119f0654a8139c2e1da409a39bfc669e1431c233a83d833ef856eb625212	v1.10	BDBPAT_V110_000073
BDBAGG_V112_002421	2468efb8abc8873cd41b8e0f4d2b09784b2c50dced0e33c1671c0d10bff9fac3	v1.9	BDBPAT_V19_000532
BDBAGG_V112_002422	2b40f55795e82f4d216fa119ce57be5c42a087667cde602dd79b4afa0729ad88	v1.11	BDBALL_V111_000559
BDBAGG_V112_002423	7508b33619c339e4a9eb574a2dcc4bfeb7e636168f5ddd26724fadfe2ceb00e7	v1.11	BDBALL_V111_001049
BDBAGG_V112_002424	85c3726af670b9c41b62b897f823a405e1b003713d5e24781aa584497e7469dd	v1.11	BDBALL_V111_000697
BDBAGG_V112_002425	09607b40b45442502a3ce2d8476367a7e7674e4546f3c821dc5cb41e4f553f84	v1.11	BDBALL_V111_000484
BDBAGG_V112_002426	d95459d1dc0aa1dd0f7ddfc80b80beeaf927f5908ad21701f4bb1cea483e5584	v1.11	BDBALL_V111_001037
BDBAGG_V112_002427	5a975b3a0bf1b37bafb51544a46e307de0991457221338f804fce62bb6c3e956	v1.11	BDBALL_V111_000143
BDBAGG_V112_002428	177d7014b4bbabcf124a9ca84eb2ee4786d6f2de9090bd739084a9e68d4da542	v1.9	BDBPAT_V19_000331
BDBAGG_V112_002429	bab4cf9e154e1c107319c2603fa192feea290d3c722d419fd1ac5ef1a291df3e	v1.11	BDBALL_V111_000582
BDBAGG_V112_002430	3997d30a3bcebb08ae185b957975df05e576d52ada3d0b01318e38bf9aca6e24	v1.10	BDBPAT_V110_000433
BDBAGG_V112_002431	210ab75cd5fa799799d74e5a1b07a534948f3f02d15cd71e523d42b717bd5c02	v1.11	BDBALL_V111_000135
BDBAGG_V112_002432	4e9d50fcea4d7702344cf47c23e4587f74bfa06c919b4db92003f623d3aa2704	v1.11	BDBALL_V111_000217
BDBAGG_V112_002433	70751e74a91e2e7a3cade99a62a353cdaeddb8ac72a373ecb2bc407b9805446c	v1.11	BDBALL_V111_000373
BDBAGG_V112_002434	efb8dfd15f2ad3bb1307ef742b2bf2571549231f36cf8f399d977a50a1cc375a	v1.11	BDBALL_V111_000721
BDBAGG_V112_002435	96c096e29ff7e66c34a0d4b02130723c9cdd8a97485d69eb8b684870c94433c7	v1.11	BDBALL_V111_000646
BDBAGG_V112_002436	fb6bf5b122a7a93ccc74644c8cc81bdc2d12a1cef77fae3166a013a4694ccfb1	v1.11	BDBALL_V111_000790
BDBAGG_V112_002437	2f6d1c56cb80c70addbba0813b5fa0a96df5da1e69678c81484f36c6ad2ed49a	v1.11	BDBALL_V111_000446
BDBAGG_V112_002438	d43bc25fdb4b394a1a749a0fd69f0c8e64e93ced0c47d2e582757d2114aba6f4	v1.10	BDBPAT_V110_001554
BDBAGG_V112_002439	b37d9e5240982af5798fbc2307a3eb1ff7382857a154490f11f1cc2fc3830229	v1.11	BDBALL_V111_000733
BDBAGG_V112_002440	fbb3f9d8541c23edd024d098e124f376575b41403ba45c90679fc07ac8c82841	v1.11	BDBALL_V111_000138
BDBAGG_V112_002441	eca66772372e8bd90ed479141f8b02ce2515768b9478be72f145c237ff93c747	v1.10	BDBPAT_V110_001671
BDBAGG_V112_002442	9b2787cc8c8cc7c675165469ff90323d920b8548869543df38884f6f680d6487	v1.10	BDBPAT_V110_000618
BDBAGG_V112_002443	bdd095390888d51b656a90452bcc9fcf182426d0e1a119b60be792700b253723	v1.10	BDBPAT_V110_001679
BDBAGG_V112_002444	74cb2f9ccefb94341bf10af6af3e5d5704d982922776bae92563d4270206a011	v1.11	BDBALL_V111_000473
BDBAGG_V112_002445	4f09a8aab70d6260e9854989415fc65e7b5d18c2a416768937cbffe49f3d1fef	v1.11	BDBALL_V111_001024
BDBAGG_V112_002446	03e26d019e38fdf6195be43db1d65c1a73a143cf355eff2fafc9045b7820fdca	v1.11	BDBALL_V111_000060
BDBAGG_V112_002447	9280bcac2cabb28960e1b0b6b0aa750d30aa8633a3aa5722c8473a711f771743	v1.11	BDBALL_V111_000557
BDBAGG_V112_002448	14cee00c1dd5fee99f43e1ebc19122d753279b80d0db348a8e6c9e9907d5c1ba	v1.9	BDBPAT_V19_000291
BDBAGG_V112_002449	8e49001af11eb77c5e8cf7f8ef069ddbdc61085521bfd08ad359e5a84e2ed511	v1.11	BDBALL_V111_000173
BDBAGG_V112_002450	2b8febac825b8238ae538ce1628240fd625bc553234927add820c3fa9be9d11b	v1.9	BDBPAT_V19_000641
BDBAGG_V112_002451	4577e9c55a67520aad4a5183333ae715927e1d53e6fa12c64ec64c2772adbe4d	v1.11	BDBALL_V111_000756
BDBAGG_V112_002452	11b4a4e7e0a4a8dc41f3abbca068e3afa020eb1044101583b591a8f494dad355	v1.9	BDBPAT_V19_000252
BDBAGG_V112_002453	ff8ab5cb6149ed8ffd344ffc678a32cf75c61845e2d83c1a055d9f87def1b74d	v1.10	BDBPAT_V110_001826
BDBAGG_V112_002454	a3117c6649a98dc038f87d4be26d7d59987580fe1b0a5580d657a811036d53b5	v1.11	BDBALL_V111_000024
BDBAGG_V112_002455	2e28e8c530128fc6b66ef25631939067c0c9ca978c8f36639a51602331e054ae	v1.11	BDBALL_V111_000158
BDBAGG_V112_002456	9a3bce0efef67e53ef8b710b95e1f77633304b538e3e2afb37068ff7865db24b	v1.9	BDBPAT_V19_002361
BDBAGG_V112_002457	585bbfd5015ef5e0ac946bbd4b6a10f3595709137fa855a23e747228e7888e0b	v1.11	BDBALL_V111_000608
BDBAGG_V112_002458	36c4bd798a7db54447c907a6fff8637426695ab50f268c7b318bd2626d4f228b	v1.10	BDBPAT_V110_000104
BDBAGG_V112_002459	d180232f47c9490463a0433588292533c8bd98b9325196636d46b41a77bcb837	v1.11	BDBALL_V111_000696
BDBAGG_V112_002460	f05f819561f2bbe007e1b2f1d0078d5d3f1d3e02869f3bf8f722dab4bd97975b	v1.11	BDBALL_V111_001003
BDBAGG_V112_002461	a91e576433d16ce1f05ea2e3bf735e699f15033d5b29aa2d6a7941be98792e27	v1.11	BDBALL_V111_000292
BDBAGG_V112_002462	ec50cf8eaa7e34fb83856931666a0319e69c44f40c12e05afa7a6b90f6513ef5	v1.9	BDBPAT_V19_003597
BDBAGG_V112_002463	6164a50e1f5d535414890618cb5344e265efc2de14db7c7b550e73e2748f8411	v1.11	BDBALL_V111_000657
BDBAGG_V112_002464	d335e3784324523380c9d3594b2ab7d1f4734b8553b1ea33ab1abf0b98062385	v1.11	BDBALL_V111_000213
BDBAGG_V112_002465	c070058f6a50bf16567aac58c8451c9115a0fd08168585dfaa496e7c56c70b5e	v1.10	BDBPAT_V110_000768
BDBAGG_V112_002466	907ff8391dca25b39f9a8ac007d50a6b4e7e4fd8d7f589bc5d23e01801ef3b4f	v1.9	BDBPAT_V19_002216
BDBAGG_V112_002467	5563d9385d640c118da6c5b15ba8705562480ed2aa58eedbd1ecd3bb14533a6f	v1.11	BDBALL_V111_000558
BDBAGG_V112_002468	7eac85b53fd3f3d1d301e5f865971d7dae358216622aedb566372becb429b133	v1.10	BDBPAT_V110_001057
BDBAGG_V112_002469	6f6043a3b09961e7e732d1d7e1ca74e8a0aabbfbe4c26f4199fe052ec0aef80c	v1.11	BDBALL_V111_000527
BDBAGG_V112_002470	0cf52e42ce9b580f10119d946f73f7e2d6535a58a95f56ee2d1351ac28a9be9d	v1.11	BDBALL_V111_000434
BDBAGG_V112_002471	f8ac64b0a89c7440afaeb5277d3d4b67bb28f79f53a1ec3b22375ca759449003	v1.10	BDBPAT_V110_001236
BDBAGG_V112_002472	82c615e9760bfbff98cb738ad53e27ab774417a10b4f75f96a3756b6d86b8256	v1.11	BDBALL_V111_000919
BDBAGG_V112_002473	d368ba61d43356a493c8449ec9a138a2066f58eef3951c94d86a0a630eaa8999	v1.11	BDBALL_V111_000096
BDBAGG_V112_002474	c566b427b92c999ae284a3846f9c99ba32a5e7071c3e51fbfad40863a8c81c9b	v1.11	BDBALL_V111_000402
BDBAGG_V112_002475	852ffda32ab3869b711a2a8ea1b6f33ce74d17b2e13338bfebe6ad0b337332d1	v1.10	BDBPAT_V110_000365
BDBAGG_V112_002476	78cb0976ea05079b3e8fbddab67cbc68826a2be345386a01e7e9efb5b412e8a9	v1.9	BDBPAT_V19_001863
BDBAGG_V112_002477	c3db52eaf968b186a276f9a02026bb7a7c323ea10e384838b8da90914a98e72a	v1.11	BDBALL_V111_000216
BDBAGG_V112_002478	33a44a0c451ab3789a5fb1d17e1989dd58daef5e998925d78df60223fe4065f7	v1.9	BDBPAT_V19_000774
BDBAGG_V112_002479	84da47d1c6c2eb94ff2be32b222460777bd9cf8073be6676c06fd732d1832ecf	v1.11	BDBALL_V111_000375
BDBAGG_V112_002480	143d7e29304ae51e775423146d0988c5cdbefe4677b1cd25fcf8c720f1f4ff6e	v1.11	BDBALL_V111_000548
BDBAGG_V112_002481	9b5a2cbdbf028e590082b742f70b405aeb6e9505f8126949d717504db73c631d	v1.10	BDBPAT_V110_000838
BDBAGG_V112_002482	c1808783e9849344717e4f0218be7876c17d709326b1db5cdc5eb83420864641	v1.11	BDBALL_V111_000412
BDBAGG_V112_002483	ad4d5c30ad2f8b82e593252f3b0fbf9d8295b56f3b823636c92333ab79098741	v1.11	BDBALL_V111_000380
BDBAGG_V112_002484	ef5a47b6d19dc7d0d891a2ea800ce98f57fd7592f8a500490d2df9730a931ab4	v1.11	BDBALL_V111_000959
BDBAGG_V112_002485	dded31d5562a350be2f3708208bf2f493a989332b1b62b0ece904aa92bb05715	v1.9	BDBPAT_V19_003366
BDBAGG_V112_002486	361d82ca4aa540a0b27e38303092be2ac0f6b5a456d05a5993ffbc3919c06079	v1.10	BDBPAT_V110_000299
BDBAGG_V112_002487	8e119e18331a0fbe532033470d56d5dfd84c6d9b3d9b4d608435decafe4bf849	v1.10	BDBPAT_V110_000617
BDBAGG_V112_002488	e51df420acbb2101892f32ba5adbee81278b08ea6f160a8da6590a4c494715ac	v1.11	BDBALL_V111_000699
BDBAGG_V112_002489	70f8b061a2b3918accf536d624813f13e1e955c838a5e8bf9d48428b9c4446fe	v1.11	BDBALL_V111_000492
BDBAGG_V112_002490	dddf697cdfe13e388ee553bbffd03705857084f9a181bc8db82a313907d99946	v1.11	BDBALL_V111_000325
BDBAGG_V112_002491	cbc0a5ef058a7abb57984f9843ff1ba3faba225d9ed923790a33c6530d1c46f0	v1.11	BDBALL_V111_000323
BDBAGG_V112_002492	feb87d9b5908132d6c5b4dc65696c5eef0be51fa30e2794760075ff1b2cff593	v1.11	BDBALL_V111_000276
BDBAGG_V112_002493	92659b845f1d4bf8e6cdd0e894564453dbc0ba7972c5c6696d000cf34c22439e	v1.11	BDBALL_V111_000602
BDBAGG_V112_002494	fb7df637413ea421042889d10334335cb91cd30e406b39455cdd2f801fef0694	v1.11	BDBALL_V111_000026
BDBAGG_V112_002495	feea14142541092a2d72f764b787d33be1b519bc58bbc82d23a1ca134f5c6af1	v1.9	BDBPAT_V19_003850
BDBAGG_V112_002496	f1a6cc4cb7b8a42f2eadbc10080aa6d374476683af649334c30c2b61be9cbc97	v1.11	BDBALL_V111_000981
BDBAGG_V112_002497	529430cd53f8d3cc5a36172b3ba13c499904230f0d4fd29271ab2a7eb1a84bde	v1.10	BDBPAT_V110_000441
BDBAGG_V112_002498	a7485d366ae761987b75c9a0919e7d8a5aa20208ebea05bc4d294937a7c1290c	v1.11	BDBALL_V111_000128
BDBAGG_V112_002499	cb06712390b74cee5caf7614964e276e1dd05fc2575febfdc2932f8e9e226bb6	v1.10	BDBPAT_V110_000910
BDBAGG_V112_002500	450ddcba55f3542c136003119d267fc77a628ee5783b7f5ebfc624cbd4564a4c	v1.10	BDBPAT_V110_000502
BDBAGG_V112_002501	5f1f2806d94c69e6765528643d88c3715c2c29695c2a9d4b388fa56413860379	v1.11	BDBALL_V111_000079
BDBAGG_V112_002502	df40e8cfbb8e4186cbf97043b01657cbf1834b2110c6d0ef7c10813b912a0dce	v1.11	BDBALL_V111_000593
BDBAGG_V112_002503	c48a16f6827cb1ef896a336d9f06f6fc1e0691ff4631773fd30036af20dba14b	v1.9	BDBPAT_V19_002975
BDBAGG_V112_002504	4341e090be9fec16ae432259c38dcf7b79304b7caf79b7fc61a74634679376f6	v1.9	BDBPAT_V19_001015
BDBAGG_V112_002505	790c0d168933200865155738769ac560b1a21784964f1dbf9143c8d69b4e8ba1	v1.11	BDBALL_V111_000717
BDBAGG_V112_002506	a22478901953b626db44a119e88c54662cd6bb2c74036ad04f4b5cf069753e9f	v1.11	BDBALL_V111_000962
BDBAGG_V112_002507	24fb517fd5c7c089373bc152cf105eca13f74919ceaa983e786361c13218feb9	v1.10	BDBPAT_V110_000026
BDBAGG_V112_002508	252a75e0f15be5ffaa1bea738a571612f425b6cafa1d0861c5f7a653aefe2adb	v1.10	BDBPAT_V110_000115
BDBAGG_V112_002509	d1a0795802989c691657165b25330dcc9d7952affabcd2b0a3647d3604380105	v1.10	BDBPAT_V110_000214
BDBAGG_V112_002510	98147021785fb08aef94ff30dd93438fe4412282e1d1136eeba8ca86645468c5	v1.11	BDBALL_V111_000239
BDBAGG_V112_002511	b6bca5b821297923f1e1576f81c26b8f88ffe6d5e81dcd9e0bd8de21c8015a38	v1.9	BDBPAT_V19_002786
BDBAGG_V112_002512	acd8f51740f1705543986ee07424b316e6afd56f277ec1960371cca944aa5c84	v1.11	BDBALL_V111_001022
BDBAGG_V112_002513	02b2dbfcb67849b81d2517bf4d9c08d15276808db37977390b4e29b1c26c9684	v1.9	BDBPAT_V19_000047
BDBAGG_V112_002514	cbc13362fd7ed338f7a915e80cbb74199f8e21f4ec2449d6d0ad6eb1fb6eebeb	v1.11	BDBALL_V111_000605
BDBAGG_V112_002515	71830dd496eb26bc46d5635d872bd112c06cf82d0d9438a463f772893eebc9c9	v1.11	BDBALL_V111_000238
BDBAGG_V112_002516	f22466794f1cc3b283707f4f7b4a7320d249f8b758350139d8bdf9c73ba07270	v1.11	BDBALL_V111_001090
BDBAGG_V112_002517	785f5996ec840694554dbb38210f309d7414a659341ed3bee784fe3ba3b3cbc7	v1.11	BDBALL_V111_001033
BDBAGG_V112_002518	3885041b15be6171ccf3c5b07c587980ab2107f0bfe17fc8fb6e94a08ed988b4	v1.11	BDBALL_V111_000070
BDBAGG_V112_002519	55b44e544fdbbcfbc65fe63fde350bd4c8b213c354711a1079deb9d6d1056a88	v1.11	BDBALL_V111_001032
BDBAGG_V112_002520	00dc187251a140d324338efcbf3058d1fdd7dfaaeebb65209ef42a58fab25249	v1.9	BDBPAT_V19_000013
BDBAGG_V112_002521	26ca21cfe36a722cff869e6b74f350fecb359580ac7ac8d84ae1258053ecdaa7	v1.11	BDBALL_V111_000257
BDBAGG_V112_002522	2036482939dd42d94feb7e1f48e7f93d0cb63dfcde34c1c713d9c70299456f7d	v1.11	BDBALL_V111_000598
BDBAGG_V112_002523	bd758ff9a8fcaa88c6fd70164501cb0b88b594bc3f91dcc228ce6fd1a42505df	v1.9	BDBPAT_V19_002876
BDBAGG_V112_002524	f63566aa5165394db7b741b4febbdf14a7598b0a64f6bfc455352670abea4aea	v1.10	BDBPAT_V110_000781
BDBAGG_V112_002525	4ccb9f0f33d5f78f425f8c76957d016b4a220b36ceb0ff995f5d90926452d6d7	v1.11	BDBALL_V111_000827
BDBAGG_V112_002526	1049f2f6d0315f107c1174e928a5d18680c0c9daa3cb22945fbcca68b63840d1	v1.11	BDBALL_V111_000391
BDBAGG_V112_002527	0f49fda34b4d9f27fce87cda6270a323a78c6cac78377918ebd4fb6e3b90d6d3	v1.11	BDBALL_V111_000117
BDBAGG_V112_002528	89a716971626dfb18b2e39283b750df7c878f9779384b1973a310692ece4c615	v1.11	BDBALL_V111_000474
BDBAGG_V112_002529	6cf02cde9abd6b6a78d8c989dadda4726dc77dab393cd252ba868c2adb4c68fb	v1.11	BDBALL_V111_000072
BDBAGG_V112_002530	56ca2475dfee7413c87a232e76d2dcd84cbf48823f8d3d3e9747f0b387fd644f	v1.11	BDBALL_V111_000381
BDBAGG_V112_002531	e0a4f03791948b4fb484515520b5232b46b0eb9570bdc67d3833c7d17e6a1e84	v1.11	BDBALL_V111_001071
BDBAGG_V112_002532	c907bb3d3480fb0afa49567f52508df270e602a5d3d47dcae38135243429446b	v1.11	BDBALL_V111_000439
BDBAGG_V112_002533	2bc615189799d3174bfc4f0b4b80cde23d22a98b49f877e414c0b984d480ef57	v1.11	BDBALL_V111_000049
BDBAGG_V112_002534	00871bae777242bfaac725c855c83df52f3f2504c049d51468d4149031d64b5f	v1.10	BDBPAT_V110_000018
BDBAGG_V112_002535	7f8190d6c32beb8a474f97d9f374cd339107892349676599f1b4e39f7fde2d6e	v1.9	BDBPAT_V19_001963
BDBAGG_V112_002536	e60f3b2b96fb6a25cf291440c0f5cd66593138b61454a57b95e28d2efc48aba4	v1.11	BDBALL_V111_000920
